Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Control,Creativity,"CL6_(-4, 0)_lower gamma",-0.3381799077903568,0.01089111811679,-0.3381799077903568,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0005470145415696581
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_theta",-0.0162810336878343,0.7736341823187007,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.0036326446132590915
Haiku,Vivid_Imagery,"CL6_(-4, 0)_theta",-0.127393785668884,0.0262998299427156,-0.127393785668884,CL6,"(-4, 0)",theta,Linear,LightGBM,0.06735936519522732
Haiku,Moved,"CL6_(-4, 0)_theta",-0.0312924565646606,0.7476495570491248,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.005855738875416338
Haiku,Originality,"CL6_(-4, 0)_theta",-0.157358115768558,0.1098299789155432,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.0033417385079232633
Haiku,Creativity,"CL6_(-4, 0)_theta",0.0113439090873958,0.9072055099955358,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.00010107952716211116
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_theta",0.0461877737600034,0.6261004392802767,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.028589816678790732
Senryu,Vivid_Imagery,"CL6_(-4, 0)_theta",-0.1029998755417689,0.27516905095409,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,-0.00021132371134039557
Senryu,Moved,"CL6_(-4, 0)_theta",-0.0551072797907283,0.3122144674943803,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,-0.00020310011758292859
Senryu,Originality,"CL6_(-4, 0)_theta",-0.0797099897723424,0.1454334555462119,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.0012038137176892433
Senryu,Creativity,"CL6_(-4, 0)_theta",-0.0999848185601075,0.2817542650471503,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.00037498416039994064
Control,Aesthetic_Appeal,"CL6_(-4, 0)_theta",-0.0053864605583285,0.919236506422476,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,-0.0020837998742621144
Control,Vivid_Imagery,"CL6_(-4, 0)_theta",-0.0112958252039158,0.8300150178481368,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.00043188908323885355
Control,Moved,"CL6_(-4, 0)_theta",-0.0030116641414219,0.9555324815903282,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,-0.0006426490160660151
Control,Originality,"CL6_(-4, 0)_theta",-0.0204122504496284,0.7058853939226737,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(-4, 0)_theta",0.0644360558127156,0.4896381364182572,0.0,CL6,"(-4, 0)",theta,Linear,LightGBM,0.0005465043725399347
Haiku,Aesthetic_Appeal,"CL6_(0, 5)_alpha",0.0904587657236327,0.2006710595091323,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,-0.00039137999769723664
Haiku,Vivid_Imagery,"CL6_(0, 5)_alpha",0.0176842882795398,0.8041551670290041,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.07628254530999866
Haiku,Moved,"CL6_(0, 5)_alpha",0.0442665352026525,0.714746966506235,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.000362490932513708
Haiku,Originality,"CL6_(0, 5)_alpha",0.3913568261295412,0.0014247112372752,0.3913568261295412,CL6,"(0, 5)",alpha,Linear,LightGBM,0.015508699690702928
Haiku,Creativity,"CL6_(0, 5)_alpha",0.4378824005141536,0.0003096023839545,0.4378824005141536,CL6,"(0, 5)",alpha,Linear,LightGBM,-1.661004531689846e-05
Senryu,Aesthetic_Appeal,"CL6_(0, 5)_alpha",-0.0117215663864876,0.9253156511636524,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.014018300827761926
Senryu,Vivid_Imagery,"CL6_(0, 5)_alpha",0.0943809490778925,0.4525205187995598,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.005595612216750858
Senryu,Moved,"CL6_(0, 5)_alpha",-0.1043814418556378,0.1528297987588382,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,-8.471509628441875e-06
Senryu,Originality,"CL6_(0, 5)_alpha",0.1468146343402452,0.044812689446897,0.1468146343402452,CL6,"(0, 5)",alpha,Linear,LightGBM,0.0001696746951989571
Senryu,Creativity,"CL6_(0, 5)_alpha",0.2545224197463807,0.0409650988466699,0.2545224197463807,CL6,"(0, 5)",alpha,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL6_(0, 5)_alpha",-0.0401841595244464,0.5824177724432726,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.03843646515468169
Control,Vivid_Imagery,"CL6_(0, 5)_alpha",-0.0051514011308065,0.9428501401414386,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.0006695671169841452
Control,Moved,"CL6_(0, 5)_alpha",0.0348016889841259,0.6419544493942946,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.009519274444090616
Control,Originality,"CL6_(0, 5)_alpha",0.0400639270645656,0.5873829226262296,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.009454170475923684
Control,Creativity,"CL6_(0, 5)_alpha",0.0734844862351134,0.5632105543017795,0.0,CL6,"(0, 5)",alpha,Linear,LightGBM,0.005716983916716535
Haiku,Aesthetic_Appeal,"CL6_(0, 5)_beta",-0.194840114333256,0.0127094962008118,-0.194840114333256,CL6,"(0, 5)",beta,Linear,LightGBM,-7.573518799452387e-05
Haiku,Vivid_Imagery,"CL6_(0, 5)_beta",-0.1465846360277416,0.0638286827991585,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,0.0356236774542128
Haiku,Moved,"CL6_(0, 5)_beta",-0.4359293573740883,0.0011059018226255,-0.4359293573740883,CL6,"(0, 5)",beta,Linear,LightGBM,0.0015319834430780662
Haiku,Originality,"CL6_(0, 5)_beta",-0.321014106390297,0.0190272903318609,-0.321014106390297,CL6,"(0, 5)",beta,Linear,LightGBM,0.06509788822621065
Haiku,Creativity,"CL6_(0, 5)_beta",-0.5322421670042138,8.428918274247979e-05,-0.5322421670042138,CL6,"(0, 5)",beta,Linear,LightGBM,0.008706326961701559
Senryu,Aesthetic_Appeal,"CL6_(0, 5)_beta",-0.1019285021971244,0.4580387508070475,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,0.031579561500218886
Senryu,Vivid_Imagery,"CL6_(0, 5)_beta",-0.2508063412399731,0.070807620453783,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,0.002710276746889784
Senryu,Moved,"CL6_(0, 5)_beta",-0.075921336215054,0.3415641550624335,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,-0.00028011318924807415
Senryu,Originality,"CL6_(0, 5)_beta",-0.1951694153112578,0.0146505076893804,-0.1951694153112578,CL6,"(0, 5)",beta,Linear,LightGBM,-0.0020613003255068297
Senryu,Creativity,"CL6_(0, 5)_beta",-0.4192932436951118,0.0024887694091747,-0.4192932436951118,CL6,"(0, 5)",beta,Linear,LightGBM,-0.00883540088281762
Control,Aesthetic_Appeal,"CL6_(0, 5)_beta",-0.0554903373669607,0.5050165022173889,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,-0.004917048197725459
Control,Vivid_Imagery,"CL6_(0, 5)_beta",-0.1038117963559507,0.2075196397951472,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,-0.0007719603488036685
Control,Moved,"CL6_(0, 5)_beta",-0.0176312614442714,0.8350646818651646,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,-0.0005419072965888628
Control,Originality,"CL6_(0, 5)_beta",-0.0828874814952897,0.3246335074225894,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,-0.00021751144044104606
Control,Creativity,"CL6_(0, 5)_beta",-0.2654510540483737,0.0654185332265867,0.0,CL6,"(0, 5)",beta,Linear,LightGBM,0.00022788456953913786
Haiku,Aesthetic_Appeal,"CL6_(0, 5)_delta",0.0275509056614115,0.5570314187443208,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL6_(0, 5)_delta",-0.0043123847946554,0.928026850574806,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.02877532911631472
Haiku,Moved,"CL6_(0, 5)_delta",-0.0516392697103386,0.5112468889593902,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0011396219190373687
Haiku,Originality,"CL6_(0, 5)_delta",-0.0938353594881735,0.2537569886312147,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.02174764620781917
Haiku,Creativity,"CL6_(0, 5)_delta",-0.0475392030556171,0.5616163175415465,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL6_(0, 5)_delta",0.0128613775763108,0.8799165301751107,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,-0.0015671947447758402
Senryu,Vivid_Imagery,"CL6_(0, 5)_delta",0.1335949661376985,0.1179826052763954,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,-7.485757444728923e-05
Senryu,Moved,"CL6_(0, 5)_delta",0.0012935215242445,0.9788588571907098,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,-0.0001500380169600395
Senryu,Originality,"CL6_(0, 5)_delta",-0.0522477583759046,0.2854810561893622,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,8.7646067102494e-06
Senryu,Creativity,"CL6_(0, 5)_delta",-0.0206378975178452,0.8041372162323939,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0004998982582797515
Control,Aesthetic_Appeal,"CL6_(0, 5)_delta",0.0667701547919084,0.188463704730986,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0022896736467446473
Control,Vivid_Imagery,"CL6_(0, 5)_delta",0.0589885683815519,0.2421873360987047,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.00024648018469528455
Control,Moved,"CL6_(0, 5)_delta",0.0593654415754402,0.2468912277199861,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,-0.0006997246828747664
Control,Originality,"CL6_(0, 5)_delta",0.0988618065920407,0.0543353066510276,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,-3.711590122382911e-05
Control,Creativity,"CL6_(0, 5)_delta",0.1205587493395738,0.1677525643731355,0.0,CL6,"(0, 5)",delta,Linear,LightGBM,0.0001611119687376409
Haiku,Aesthetic_Appeal,"CL6_(0, 5)_lower gamma",-0.0613634342346069,0.5130253306006356,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,-0.000279458887498918
Haiku,Vivid_Imagery,"CL6_(0, 5)_lower gamma",0.0481971685166529,0.610755288585612,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.0851455898386288
Haiku,Moved,"CL6_(0, 5)_lower gamma",0.0803519218570034,0.6191112939900214,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.001588828532979585
Haiku,Originality,"CL6_(0, 5)_lower gamma",-0.1175550256186091,0.4723265343473016,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.07699915799100146
Haiku,Creativity,"CL6_(0, 5)_lower gamma",-0.0701464425979921,0.6662584620787837,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.009218261292101258
Senryu,Aesthetic_Appeal,"CL6_(0, 5)_lower gamma",0.321694020995373,0.0492778746628313,0.321694020995373,CL6,"(0, 5)",lower gamma,Linear,LightGBM,-0.003069487507931992
Senryu,Vivid_Imagery,"CL6_(0, 5)_lower gamma",0.3695266693492389,0.0238985245800682,0.3695266693492389,CL6,"(0, 5)",lower gamma,Linear,LightGBM,-1.6307349137141732e-05
Senryu,Moved,"CL6_(0, 5)_lower gamma",0.1934583958291822,0.0408981234003857,0.1934583958291822,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.00014840567461017696
Senryu,Originality,"CL6_(0, 5)_lower gamma",0.2508252202264073,0.0082686386963047,0.2508252202264073,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.006641889946250269
Senryu,Creativity,"CL6_(0, 5)_lower gamma",0.4455721948248572,0.0053415477021182,0.4455721948248572,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.007693101222212055
Control,Aesthetic_Appeal,"CL6_(0, 5)_lower gamma",0.0203382991828458,0.8322776185650823,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.009913512274179075
Control,Vivid_Imagery,"CL6_(0, 5)_lower gamma",0.1004156967148555,0.2895962114927932,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,-0.00011102860292112044
Control,Moved,"CL6_(0, 5)_lower gamma",-0.0621263050600547,0.5250646563534931,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.01657623557210616
Control,Originality,"CL6_(0, 5)_lower gamma",-0.0592351242633376,0.5417736777270878,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,-0.0010854387573657187
Control,Creativity,"CL6_(0, 5)_lower gamma",-0.0194397117673437,0.9082099543388258,0.0,CL6,"(0, 5)",lower gamma,Linear,LightGBM,0.003920649433789596
Haiku,Aesthetic_Appeal,"CL6_(0, 5)_theta",0.1210781359524139,0.0300390045768804,0.1210781359524139,CL6,"(0, 5)",theta,Linear,LightGBM,0.0013261459648416468
Haiku,Vivid_Imagery,"CL6_(0, 5)_theta",0.0762652255693913,0.1759114481532452,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.09829290234746774
Haiku,Moved,"CL6_(0, 5)_theta",0.0140089261882993,0.8817355798603466,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,-0.004477854028490077
Haiku,Originality,"CL6_(0, 5)_theta",0.0510947304078853,0.5955587841070709,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.013163799983595969
Haiku,Creativity,"CL6_(0, 5)_theta",0.1790746226252578,0.0653322505522506,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,-0.0003285881005872849
Senryu,Aesthetic_Appeal,"CL6_(0, 5)_theta",-0.0128221103899736,0.8814465269974104,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.022096662724376274
Senryu,Vivid_Imagery,"CL6_(0, 5)_theta",0.0129908735300959,0.8799401522067596,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.00019488948058006536
Senryu,Moved,"CL6_(0, 5)_theta",-0.0760182717800381,0.1236707142833165,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.0001938565927667828
Senryu,Originality,"CL6_(0, 5)_theta",-0.0334345493228565,0.4995549111622253,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.0002820256470909976
Senryu,Creativity,"CL6_(0, 5)_theta",-0.0219788422601035,0.7956768203608862,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL6_(0, 5)_theta",0.0008397929488746,0.987795304942029,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.00704601613943731
Control,Vivid_Imagery,"CL6_(0, 5)_theta",-0.0345167738510358,0.5258022428957579,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,5.008442256927976e-06
Control,Moved,"CL6_(0, 5)_theta",0.0032912189363316,0.9528947611187664,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,-0.000552837252725676
Control,Originality,"CL6_(0, 5)_theta",0.0179207824485123,0.7469482878174886,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(0, 5)_theta",0.1610495956930681,0.0897462024251158,0.0,CL6,"(0, 5)",theta,Linear,LightGBM,4.383694051846227e-05
Haiku,Aesthetic_Appeal,"CL6_(5, 10)_alpha",0.1693429013384999,0.0145721836998414,0.1693429013384999,CL6,"(5, 10)",alpha,Linear,LightGBM,-0.00451775679725241
Haiku,Vivid_Imagery,"CL6_(5, 10)_alpha",0.1611447187357873,0.0212452688117363,0.1611447187357873,CL6,"(5, 10)",alpha,Linear,LightGBM,0.08326919869331231
Haiku,Moved,"CL6_(5, 10)_alpha",0.2824521546578554,0.0189666303749088,0.2824521546578554,CL6,"(5, 10)",alpha,Linear,LightGBM,0.00047215078669469204
Haiku,Originality,"CL6_(5, 10)_alpha",0.4883578057993726,5.3469732210026185e-05,0.4883578057993726,CL6,"(5, 10)",alpha,Linear,LightGBM,0.015503798451468034
Haiku,Creativity,"CL6_(5, 10)_alpha",0.4274161026843692,0.0003493654852108,0.4274161026843692,CL6,"(5, 10)",alpha,Linear,LightGBM,3.483558417286795e-05
Senryu,Aesthetic_Appeal,"CL6_(5, 10)_alpha",-0.0058905752579172,0.9617248622439568,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.01062589663784601
Senryu,Vivid_Imagery,"CL6_(5, 10)_alpha",0.0667288784779081,0.5857003760997413,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.0004991990992502483
Senryu,Moved,"CL6_(5, 10)_alpha",0.0274166415641815,0.6969420370824109,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,-7.678057731460944e-05
Senryu,Originality,"CL6_(5, 10)_alpha",0.1799555495051816,0.0107764514570851,0.1799555495051816,CL6,"(5, 10)",alpha,Linear,LightGBM,-0.0007469490249899218
Senryu,Creativity,"CL6_(5, 10)_alpha",0.3076488955786146,0.0112027451899543,0.3076488955786146,CL6,"(5, 10)",alpha,Linear,LightGBM,-0.0038103635205928425
Control,Aesthetic_Appeal,"CL6_(5, 10)_alpha",0.0993821180286993,0.1605214671832364,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.03711798279989314
Control,Vivid_Imagery,"CL6_(5, 10)_alpha",0.0224823014896213,0.7475390090528413,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.0008095153161429731
Control,Moved,"CL6_(5, 10)_alpha",0.0357467777089375,0.6213380673338356,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.014912169704359657
Control,Originality,"CL6_(5, 10)_alpha",0.1693979964471502,0.0183289947675303,0.1693979964471502,CL6,"(5, 10)",alpha,Linear,LightGBM,-0.003808346060930586
Control,Creativity,"CL6_(5, 10)_alpha",0.2399587035713739,0.0518296182716194,0.0,CL6,"(5, 10)",alpha,Linear,LightGBM,0.0017132672746817633
Haiku,Aesthetic_Appeal,"CL6_(5, 10)_beta",-0.1845066178643752,0.0099703252791453,-0.1845066178643752,CL6,"(5, 10)",beta,Linear,LightGBM,-0.00038373669483954877
Haiku,Vivid_Imagery,"CL6_(5, 10)_beta",-0.1861757462253197,0.0101451118615904,-0.1861757462253197,CL6,"(5, 10)",beta,Linear,LightGBM,0.043077768665253584
Haiku,Moved,"CL6_(5, 10)_beta",-0.081473473114556,0.5120878911233097,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,9.619640694929997e-06
Haiku,Originality,"CL6_(5, 10)_beta",-0.4877326616096568,0.0001049959613784,-0.4877326616096568,CL6,"(5, 10)",beta,Linear,LightGBM,0.006818014081929617
Haiku,Creativity,"CL6_(5, 10)_beta",-0.4522862327541622,0.0002601791400598,-0.4522862327541622,CL6,"(5, 10)",beta,Linear,LightGBM,0.0021535527926235466
Senryu,Aesthetic_Appeal,"CL6_(5, 10)_beta",-0.1099847841097662,0.4316969909620016,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,0.00948690842749785
Senryu,Vivid_Imagery,"CL6_(5, 10)_beta",-0.17162668824449,0.2249619071691583,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,-0.00010693735207804126
Senryu,Moved,"CL6_(5, 10)_beta",0.0352600501558559,0.661886424603471,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,2.112315377951955e-05
Senryu,Originality,"CL6_(5, 10)_beta",-0.148205841621833,0.0668671320801533,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,0.0012821877716201401
Senryu,Creativity,"CL6_(5, 10)_beta",-0.2483686758032801,0.078111810511761,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,0.00010427598844395493
Control,Aesthetic_Appeal,"CL6_(5, 10)_beta",0.0489753403062577,0.5450226418804953,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,-0.005422376022379199
Control,Vivid_Imagery,"CL6_(5, 10)_beta",-0.0075900719271714,0.92450672417199,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,-0.00010467979149203044
Control,Moved,"CL6_(5, 10)_beta",0.0335277917602949,0.685001191000977,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,-0.020529644767803223
Control,Originality,"CL6_(5, 10)_beta",-0.0533457040032547,0.5157790005193261,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(5, 10)_beta",-0.0594032835074859,0.6746431270945987,0.0,CL6,"(5, 10)",beta,Linear,LightGBM,0.00017479940432068924
Haiku,Aesthetic_Appeal,"CL6_(5, 10)_delta",0.0409359768279654,0.4213418653510613,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,-1.7465376500932722e-05
Haiku,Vivid_Imagery,"CL6_(5, 10)_delta",-0.0439416773743951,0.3928756847953859,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.031941247658712736
Haiku,Moved,"CL6_(5, 10)_delta",0.0511289811969074,0.5618663818070956,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.0029419770208354012
Haiku,Originality,"CL6_(5, 10)_delta",0.0136580181470432,0.8786508405399731,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.008025585275252234
Haiku,Creativity,"CL6_(5, 10)_delta",0.1013674771179056,0.249023927943025,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,-0.0021296263552611568
Senryu,Aesthetic_Appeal,"CL6_(5, 10)_delta",0.0369054523337703,0.6788485758289744,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,-0.00651428507569392
Senryu,Vivid_Imagery,"CL6_(5, 10)_delta",0.0899168812861318,0.3108845575907558,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL6_(5, 10)_delta",0.0079813604814768,0.8747919595382799,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.00020761452646187524
Senryu,Originality,"CL6_(5, 10)_delta",-0.0493224314426075,0.3313445502687504,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,-6.243643182850874e-05
Senryu,Creativity,"CL6_(5, 10)_delta",-0.0188292465226125,0.8283870986788706,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.005061513467157459
Control,Aesthetic_Appeal,"CL6_(5, 10)_delta",-0.0407242389578088,0.4749085442597966,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.00608590458888515
Control,Vivid_Imagery,"CL6_(5, 10)_delta",0.0984836030367125,0.0813904368666689,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.00026149617629188816
Control,Moved,"CL6_(5, 10)_delta",-0.0736674879299222,0.2029352722888543,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.016700057891184793
Control,Originality,"CL6_(5, 10)_delta",0.0297221857493182,0.6066308517091019,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(5, 10)_delta",0.0176621089129349,0.8580715870891149,0.0,CL6,"(5, 10)",delta,Linear,LightGBM,0.00017164038776297242
Haiku,Aesthetic_Appeal,"CL6_(5, 10)_lower gamma",0.2297221374169048,0.0046011367517853,0.2297221374169048,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-0.0003649948440361533
Haiku,Vivid_Imagery,"CL6_(5, 10)_lower gamma",0.2225104859775298,0.0064895713931943,0.2225104859775298,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.061760121184499625
Haiku,Moved,"CL6_(5, 10)_lower gamma",0.3561555721755191,0.0108968346382334,0.3561555721755191,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.0011762155858235622
Haiku,Originality,"CL6_(5, 10)_lower gamma",0.4333706060629536,0.0021738436413743,0.4333706060629536,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-0.040402804642475004
Haiku,Creativity,"CL6_(5, 10)_lower gamma",0.4750742582126617,0.0007121791936263,0.4750742582126617,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.0004970801582980997
Senryu,Aesthetic_Appeal,"CL6_(5, 10)_lower gamma",0.0921382281754367,0.5197023415479423,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.026169004215441508
Senryu,Vivid_Imagery,"CL6_(5, 10)_lower gamma",0.0185025310397887,0.8965579869993067,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-0.0049701363385264855
Senryu,Moved,"CL6_(5, 10)_lower gamma",0.0365034576115215,0.6570655355135745,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,5.446886705339603e-05
Senryu,Originality,"CL6_(5, 10)_lower gamma",0.1128232416843501,0.1717538429356886,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-0.0002218579743685706
Senryu,Creativity,"CL6_(5, 10)_lower gamma",0.139082570577178,0.3193646896513293,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-0.0027287660462844694
Control,Aesthetic_Appeal,"CL6_(5, 10)_lower gamma",0.0002335140830434,0.9978301954102968,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.0054502535563651635
Control,Vivid_Imagery,"CL6_(5, 10)_lower gamma",0.0131169294278465,0.8771522202664762,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,8.661513679903064e-05
Control,Moved,"CL6_(5, 10)_lower gamma",-0.0079176398176893,0.9279609969662012,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.009324583571581424
Control,Originality,"CL6_(5, 10)_lower gamma",-0.0304205180108507,0.7267375444676651,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,-1.5110947363091445e-05
Control,Creativity,"CL6_(5, 10)_lower gamma",-0.0722596900967588,0.6307777208741006,0.0,CL6,"(5, 10)",lower gamma,Linear,LightGBM,0.0012613087457605987
Haiku,Aesthetic_Appeal,"CL6_(5, 10)_theta",-0.1189382148968344,0.0298655092413181,-0.1189382148968344,CL6,"(5, 10)",theta,Linear,LightGBM,0.0002648586932003858
Haiku,Vivid_Imagery,"CL6_(5, 10)_theta",-0.0608681837934909,0.2705215672627703,0.0,CL6,"(5, 10)",theta,Linear,LightGBM,0.10551746019612164
Haiku,Moved,"CL6_(5, 10)_theta",-0.3176959672288761,0.000727808559536,-0.3176959672288761,CL6,"(5, 10)",theta,Linear,LightGBM,0.0011366976876663096
